행정구역명,학원/교습소,학원지정번호,학원명,도로명주소,도로명상세주소,분야명,교습계열명,교습과정목록명,교습과정명,정원합계,일시수용능력인원합계,인당수강료내용,수강료공개여부,기숙사학원여부,도로명우편번호,등록상태명,등록일자,휴원시작일자,휴원종료일자,개설일자,적재일시
영등포구,교습소,3000028984,예종미술교습소,서울특별시 영등포구 도영로 66,", 206호(영등포아트자이아파트 상가동) (도림동, 영등포아트자이아파트)",예능(대),예능(중),미술A(일70분*주1회*4.2주),미술,24,8,"미술A(일70분*주1회*4.2주):45000, 미술B(일100분*주1회*4.2주):65000, 미술C(일65분*주2회*4.2주):85000, 미술D(일75분*주2회*4.2주):95000, 미술E(일70분*주3회*4.2주):135000, 미술F(일80분*주3회*4.2주):155000, 미술G(일90분*주3회*4.2주):175000, 미술H(일100분*주3회*4.2주):195000",Y,N,7364,개원,20170504,,99991231,20170504,20250914
송파구,교습소,3000028990,수림쌤수학교습소,서울특별시 송파구 새말로 62,", 2층 상가210호 (문정동, 송파푸르지오시티)",입시.검정 및 보습,보통교과,"초등수학(주2회, 150분",보습,24,9,"초등수학(주2회, 150분:230000, 중등수학(주2회, 205분):330000, 고등수학(주4회, 140분):500000, 중등수학(주3회,회135분):330000, 초등수학(주3회,회100분):230000, 고등수학(주3회,160분):430000",Y,N,5841,개원,20170508,,99991231,20170508,20250126
서초구,학원,3000028991,포커스영화학원,서울특별시 서초구 강남대로43길 15,", 3층 (서초동)",기타(대),기타(중),연극,연극,50,53,,Y,N,6730,개원,20170510,,99991231,20170510,20260614
노원구,교습소,3000029000,러시아클래식발레교습소,서울특별시 노원구 노원로 476,", 3층 (상계동)",예능(대),예능(중),,무용,24,9,,Y,N,1685,개원,20170511,,99991231,20170511,20231018
강서구,학원,3000029003,강서도배학원,서울특별시 강서구 공항대로 49-2,", 2층(공항동, 공항신성빌딩) (공항동)",직업기술,산업서비스,도배,도배,160,80,,Y,N,7618,개원,20170501,,99991231,20170531,20260201
강남구,교습소,3000029005,강재춘영어교실영어교습소,서울특별시 강남구 삼성로63길 14,", 1층 101호 (대치동)",입시.검정 및 보습,보통교과,영어,보습?논술,6,3,영어:600000,Y,N,6203,개원,20170511,,99991231,20170511,20260628
서초구,교습소,3000029007,더피아노교습소,서울특별시 서초구 잠원로8길 25,3층 302호(잠원동),예능(대),예능(중),,음악,3,5,"피아노:190000, 피아노(고급):160000, 피아노(입시):240000",Y,N,6518,개원,20170512,,99991231,20170512,20260208
영등포구,학원,3000029010,청림학원,서울특별시 영등포구 선유서로26길 29,", 2층 (양평동1가)",입시.검정 및 보습,보통교과,보습,보습,343,73,,Y,N,7272,개원,20170511,,99991231,20170511,20250330
양천구,학원,3000029012,피큐브목동관학원,서울특별시 양천구 신목로 53,", B동, 4층일부 (신정동)",입시.검정 및 보습,보통교과,보습?논술,보습?논술,85,211,,Y,N,8010,개원,20170512,,99991231,20170512,20250928
동대문구,학원,3000029020,세기(Music Academy)음악학원,서울특별시 동대문구 답십리로 140,", 501호 (답십리동, 세기프라자)",예능(대),예능(중),,음악,147,49,,Y,N,2598,개원,20170512,,99991231,20170512,20231018
광진구,교습소,3000029022,아름드리아뜰리에미술교습소,서울특별시 광진구 천호대로113길 6,", 지하1층 (중곡동)",예능(대),예능(중),,미술,27,9,,Y,N,4926,개원,20170515,,99991231,20170515,20231018
영등포구,교습소,3000029024,예음피아노교습소,서울특별시 영등포구 도신로 70,", 301호,302호 (신길동,신길1차우성상가)",예능(대),예능(중),바이엘(일60분*주5회*4.2주),음악,20,5,"바이엘(일60분*주5회*4.2주):140000, 체르니100(일60분*주5회*4.2주):150000, 체르니30(일60분*주5회*4.2주):160000, 체르니40(일60분*주4회*4.2주):150000",Y,N,7380,개원,20170511,,99991231,20170511,20240616
관악구,교습소,3000029028,최상위에듀수학교습소,서울특별시 관악구 대학7길 49,", 1층 일부 (신림동)",입시.검정 및 보습,보통교과,초등수학A,보습,42,7,,Y,N,8814,개원,20170511,,99991231,20170511,20231018
도봉구,교습소,3000029029,상상놀이공예교습소,서울특별시 도봉구 해등로16길 94,", 1층 일부 (창동)",기타(대),기타(중),공예초급,기타(소),16,4,"공예초급:50000, 공예중급:60000, 공예고급:70000, 공예초급2:40000",Y,N,1403,개원,20170515,,99991231,20170515,20231018
구로구,교습소,3000029030,예술가의뜰미술교습소,서울특별시 구로구 고척로 212,", 2층 일부 (고척동)",예능(대),예능(중),미술일반(일140분*주1회*4.2주),미술,45,9,"미술일반(일140분*주1회*4.2주):90000, 미술일반(일100분*주2회*4.2주):130000, 미술일반(일85분*주3회*4.2주):160000, 미술일반(일70분*주5회*4.2주):220000",Y,N,8228,개원,20170515,,99991231,20170515,20260405
강남구,학원,3000029032,반앤반어학원,서울특별시 강남구 압구정로 226,", 4층 (신사동)",국제화,외국어,"실용외국어(유아/초?중?고),",실용외국어(유아/초?중?고),225,148,,Y,N,6023,개원,20170515,,99991231,20170515,20231113
양천구,교습소,3000029033,레지나영어교습소,서울특별시 양천구 목동동로12길 50-1,", 2층 (신정동)",입시.검정 및 보습,보통교과,,보습,6,9,,Y,N,8009,개원,20170515,,99991231,20170515,20231018
강남구,교습소,3000029034,크레아뜰리에미술교습소,서울특별시 강남구 선릉로68길 8,", 103호 (대치동)",예능(대),예능(중),유치부,미술,27,6,"유치부:150000, 초등부:150000, 입시:200000",Y,N,6205,개원,20170516,,99991231,20170516,20231018
강동구,학원,3000029035,자라다남아미술명일학원,서울특별시 강동구 고덕로 256,", 8층 804호 (명일동, 명성프라자)",예능(대),예능(중),미술,미술,90,25,,Y,N,5269,개원,20170516,,99991231,20170516,20240908
중구,학원,3000029041,마이스트링음악학원,서울특별시 중구 다산로 32,", 스포츠센타동 202호 (신당동, 남산타운아파트)",예능(대),예능(중),음악,음악,240,52,,Y,N,4595,개원,20170516,,99991231,20170516,20260607
강남구,학원,3000029042,피타수학대치점학원,서울특별시 강남구 선릉로66길 9,", 3층 (대치동)",입시.검정 및 보습,보통교과,보습?논술,보습?논술,54,83,,Y,N,6205,개원,20170516,,99991231,20170516,20260315
양천구,학원,3000029045,클라비어음악학원,서울특별시 양천구 신정이펜2로 12,", 이펜하우스 타워, 501호 (신정동)",예능(대),예능(중),음악,음악,151,47,,Y,N,8049,개원,20170517,,99991231,20170517,20250518
성북구,학원,3000029046,의지와땀학원,서울특별시 성북구 오패산로 98,", 2층 202호 (하월곡동,로만플라자)",입시.검정 및 보습,보통교과,보습,보습,132,44,,Y,N,2741,개원,20170517,,99991231,20170517,20250914
성북구,교습소,3000029047,쪼물락공예교습소,서울특별시 성북구 성북로4길 52,", 417동 7층 1731호 (돈암동, 한신한진상가)",예능(대),예능(중),초등공예1,미술,10,5,,Y,N,2831,개원,20170517,,99991231,20170517,20231018
동작구,교습소,3000029048,와이앤케이생각소리논술교습소,서울특별시 동작구 장승배기로 10-1,", 1층 (상도동)",입시.검정 및 보습,보통교과,논술1,보습?논술,40,8,,Y,N,6967,개원,20170515,,99991231,20170515,20231018
광진구,교습소,3000029053,숙명현음악교습소,서울특별시 광진구 광나루로56길 34,", 202호 (구의동, 구의동현대2단지 종합상가동)",예능(대),예능(중),초급피아노,음악,12,4,,Y,N,5118,개원,20170517,,99991231,20170517,20250223
은평구,학원,3000029056,특자단초중등관학원,서울특별시 은평구 연서로 161,", 5층 501호 일부 (갈현동, (주)신한방갈현동빌딩)",입시.검정 및 보습,보통교과,보습,보습,219,100,,Y,N,3336,개원,20170518,,99991231,20170518,20260712
은평구,학원,3000029058,웅진북클럽스터디센터진관학원,서울특별시 은평구 진관3로 11,", 은평뉴타운 힐데스하임 101동 상가 207호 (진관동)",입시.검정 및 보습,보통교과,"보습,",보습,88,60,,Y,N,3300,개원,20170518,,99991231,20170518,20231018
강서구,교습소,3000029059,더피아노음악교습소,서울특별시 강서구 공항대로 140,", 업무시설1동 1201동 208호 (마곡동, 마곡엠밸리12단지)",예능(대),예능(중),피아노1(입시-초중고),음악,30,9,"피아노1(입시-초중고):150000, 피아노2(입시-초중고):160000, 피아노3입시-초중고):170000, 피아노4(입시-초중고):180000, 피아노5(입시-초중고):230000, 피아노6(입시-초중고):320000",Y,N,7808,개원,20170515,,99991231,20170515,20250831
서초구,교습소,3000029060,필영어교습소,서울특별시 서초구 잠원로4길 50,", 2층 1-212호(잠원동)",입시.검정 및 보습,보통교과,,보습,9,5,,Y,N,6522,개원,20170518,,99991231,20170518,20260405
강동구,학원,3000029062,어썸팩토리암사플레이스독서실,서울특별시 강동구 고덕로 108,", 2층일부, 3층일부 (암사동)",독서실,독서,"독서실(유아/초?중?고),",독서실(유아/초?중?고),1208,151,,Y,N,5255,개원,20170518,,99991231,20170518,20231126
강동구,교습소,3000029063,몬스터매스수학교습소,서울특별시 강동구 동남로81길 88,", 2층 일부 (고덕동)",입시.검정 및 보습,,,,35,7,"초등수학(주2회,회70분):100000, 초등수학(주2회,회100분):150000, 초등수학(주3회,회100분):180000, 초등수학(주3회,회601분):130000, 초등수학(주2회,회1분):100000",Y,N,5227,개원,20170518,,99991231,20170518,20231018
서초구,학원,3000029067,카타르시스연기학원,서울특별시 서초구 신반포로47길 19,", 2층,3층 (잠원동, 태영빌딩)",기타(대),기타(중),연극,연극,10,100,,Y,N,6531,개원,20170519,,99991231,20170519,20260405
강남구,학원,3000029069,메리메리아트인스티튜트학원,서울특별시 강남구 압구정로42길 32,", 5층 (신사동)",기예(대),기예(중),,미술,150,50,,Y,N,6017,개원,20170519,,99991231,20170519,20240428
영등포구,학원,3000029070,에쥬니티씨엘신길뉴타운어학원,서울특별시 영등포구 가마산로88길 7,", 1층, 2층, 3층 일부 (신길동)",국제화,외국어,실용외국어(유아/초?중?고),실용외국어(유아/초?중?고),0,172,,Y,N,7391,개원,20170519,,99991231,20170519,20260705
송파구,학원,3000029076,신사고수학학원,서울특별시 송파구 올림픽로35길 112,", 3층 301호, 장미아파트비상가 1동 (신천동)",입시.검정 및 보습,보통교과,,보습,70,60,,Y,N,5504,개원,20170522,,99991231,20170522,20231018
노원구,교습소,3000029078,랭라이즈영어교습소,서울특별시 노원구 중계로 202,", 303호 (중계동)",입시.검정 및 보습,보통교과,영어S,보습,25,5,"영어S:400000, 초등영어A:285000, 초등영어B:420000, 초등영어C:190000, 중등영어A:360000, 중등영어B:300000, 중등영어C:460000, 고등영어A:450000, 고등영어B:680000, 고등영어C:550000",Y,N,1720,개원,20170523,,99991231,20170523,20241215
노원구,학원,3000029079,청담노원역점독서실,서울특별시 노원구 동일로218길 41,", 4층 일부 (상계동)",독서실,독서,"독서실(유아/초?중?고),",독서실(유아/초?중?고),174,124,,Y,N,1751,개원,20170523,,99991231,20170523,20231018
성북구,교습소,3000029083,마중물수능국어논술교습소,서울특별시 성북구 월곡로14길 1,", 2층 전체 (하월곡동)",입시.검정 및 보습,보통교과,초등논술1,보습?논술,21,7,"초등논술1:110000, 초등논술2:220000, 중등논술:230000",Y,N,2793,개원,20170524,,99991231,20170524,20231105
동대문구,교습소,3000029085,리드(lead)영어교습소,서울특별시 동대문구 사가정로 65,", 상가동 201호 (전농동, 래미안크레시티아파트)",입시.검정 및 보습,보통교과,초등영어,보습,14,2,"초등영어:200000, 초등영어 주3회:120000, 초등영어 주2회:80000, 중등영어:250000, 고등영어심화:300000, 초중고영어랩(lab)수업:20000, 초중고영어랩(lab)연장:10000, phonics 초등:200000, phonics 초등(주3회):120000, phonics 초등(주2회):80000, 초등 초급:200000, 초등 초급 :135000, 중등 중급:250000, 고등 고급:300000",Y,N,2553,개원,20170524,,99991231,20170524,20240317
강동구,교습소,3000029087,천호제이피아노교습소,서울특별시 강동구 천중로15가길 7,", 1층 일부 (천호동)",예능(대),예능(중),"피아노입시F(4.2주)(주5회, 회당100분)",음악,20,4,"피아노입시F(4.2주)(주5회, 회당100분):480000, 피아노입시G(4.2주)(주5회, 회당100분):550000, 피아노입시A(4.2주)(주3회, 회당60분):150000, 피아노입시B(4.2주)(주3회, 회당60분):170000, 피아노입시C(4.2주)(주3회, 회당60분):200000, 피아노입시D(4.2주)(주5회, 회당100분):250000, 피아노입시E(4.2주)(주5회, 회당100분):350000",Y,N,5322,개원,20170525,,99991231,20170525,20260614
동작구,학원,3000029088,참누리이(e)해법셀파학원,서울특별시 동작구 등용로 127,", 301호 일부 (대방동, 대방동현대아파트)",입시.검정 및 보습,보통교과,"보습,",보습,700,70,,Y,N,6940,개원,20170525,,99991231,20170525,20231018
강남구,학원,3000029091,스토리봄원격학원,서울특별시 강남구 선릉로 578,", 7층 733호 (삼성동)",입시.검정 및 보습,보통교과,,보습?논술,80,90,,Y,N,6153,개원,20170519,,99991231,20170519,20231018
서초구,학원,3000029096,키(KEY)과학학원,서울특별시 서초구 신반포로 213,", 반포쇼핑타운7동 202호,521호 (잠원동)",입시.검정 및 보습,보통교과,보습?논술,보습?논술,231,154,,Y,N,6512,개원,20170523,,99991231,20170523,20260208
서초구,교습소,3000029097,늘바이올린교습소,서울특별시 서초구 서초중앙로 230,", 동화프라자빌딩 1층 113호 (반포동)",예능(대),예능(중),초급,음악,3,4,"초급:220000, 중급:240000, 고급:280000, 연주자:300000",Y,N,6599,개원,20170525,,99991231,20170525,20240602
성동구,학원,3000029100,제일학원3관학원,서울특별시 성동구 독서당로 335,", 8층 (금호동1가)",입시.검정 및 보습,보통교과,보습,보습,420,118,,Y,N,4718,개원,20170526,,99991231,20170526,20260426
강동구,학원,3000029105,GIA(지니국제어학원)어학원,서울특별시 강동구 고덕로38길 56,", 2, 3, 4층 (명일동, 반석빌딩)",국제화,외국어,실용외국어(유아/초?중?고),실용외국어(유아/초?중?고),160,176,,Y,N,5257,개원,20170526,,99991231,20170526,20260607
광진구,학원,3000029110,한국자전거기술학원,서울특별시 광진구 구의로 67,", 2층 (구의동)",직업기술,산업기반기술,기계,기계,270,63,,Y,N,5032,개원,20170525,,99991231,20170612,20250601
양천구,학원,3000029117,세실이화음악학원,서울특별시 양천구 오목로 42,", 청담파우제, 201호 (신월동, 청담파우제)",예능(대),예능(중),"음악,",음악,680,58,,Y,N,8029,개원,20170529,,99991231,20170529,20231018
