결과,시도,시군구,보건기관명,상위기관명,기관유형,대표 전화번호,주소,홈페이지 주소,X좌표,Y좌표,집계구코드,읍면동
O,경기도,의왕시,의왕시보건소,,보건소,031-345-3541,"경기도 의왕시 오봉로 34 (고천동, 의왕시보건소), 본관동 보건소",http://www.uiwang.go.kr/heal/index,953233.966775604,1927323.68603026,31170510030001,경기도_의왕시_고천동
O,경기도,하남시,하남시보건소,,보건소,031-790-6555,"경기도 하남시 대청로 10 (신장동, 하남시청), 보건소 하남시보건소",https://www.hanam.go.kr/health/index.do,974809.973107971,1948922.23036504,31180530060001,경기도_하남시_신장2동
O,경기도,용인시 처인구,처인구보건소,,보건소,031-6193-0005,"경기도 용인시 처인구 중부대로 1199 (삼가동, 용인시청), 보건소 처인구 보건소",https://www.yongin.go.kr/health/index.do,971431.053097882,1915842.90620222,31191560020002,경기도_용인시 처인구_삼가동
O,경기도,용인시 기흥구,기흥구보건소,,보건소,031-6193-0263,"경기도 용인시 기흥구 신갈로58번길 11 (신갈동, 신갈동행정복지센터및기흥구보건소) 기흥구보건소",https://www.yongin.go.kr/health/index.do,965108.403342282,1919368.20164927,31192610040001,경기도_용인시 기흥구_신갈동
O,경기도,용인시 수지구,수지구보건소,,보건소,031-6193-0760,"경기도 용인시 수지구 포은대로 435 (풍덕천동, 수지구청, 보건소), 수지구보건소 수지구보건소",https://www.yongin.go.kr/health/index.do,964358.978045061,1924908.67206602,31193510020004,경기도_용인시 수지구_풍덕천1동
O,경기도,파주시,파주보건소,,보건소,031-940-4800,"경기도 파주시 후곡로 13 (금촌동, 파주시보건소) 파주보건소",https://clinic.paju.go.kr/clinic/index.do,936058.12244016,1973181.94412985,31200530010021,경기도_파주시_금촌1동
O,경기도,파주시,운정보건소,,보건소,031-820-7300,경기도 파주시 금바위로 44 (와동동) 운정보건소,https://clinic.paju.go.kr/clinic/index.do,934714.477333443,1970103.06277299,31200512010401,경기도_파주시_운정1동
O,경기도,이천시,이천시보건소,,보건소,031-6190-7010,"경기도 이천시 부악로 36 (중리동), 이천시보건소 이천시보건소",https://www.icheon.go.kr/depart/health/main.do?mid=0601000000&token=1726016739899,994087.091495011,1919358.52760431,31210520040001,경기도_이천시_중리동
O,경기도,안성시,안성시보건소,,보건소,031-678-5710,"경기도 안성시 강변로74번길 18 (도기동, 안성시보건소) 안성시보건소",https://www.anseong.go.kr/health/main.do,979518.910353027,1889100.91598117,31220520040002,경기도_안성시_안성2동
O,경기도,김포시,김포시보건소,,보건소,031-5186-4005,"경기도 김포시 사우중로 108 (사우동, 김포시 보건소) 단독건물",https://www.gimpo.go.kr/health/index.do,931414.699883507,1958518.81979616,31230530020002,경기도_김포시_사우동
O,경기도,화성시,화성시서부보건소,,보건소,031-5189-2551,경기도 화성시 향남읍 3.1만세로 1055 (화성시보건소) 화성시서부보건소,https://www.hscity.go.kr/health/index.do,947109.973309659,1903566.09016274,31240140010001,경기도_화성시_향남읍
O,경기도,화성시,화성시동탄보건소,,보건소,031-5189-4360,"경기도 화성시 노작로 226-9 (석우동, 동탄보건지소) 동탄보건소",https://www.hscity.go.kr/health/index.do,962589.545835969,1912106.95125205,31240610030202,경기도_화성시_동탄1동
O,경기도,화성시,화성시동부보건소,,보건소,031-5189-4430,"경기도 화성시 병점구 떡전골로 72-3 (병점동) 2,3층(리치프라자)",https://www.hscity.go.kr/health/index.do,958727.562223835,1911929.39450713,31240530020002,경기도_화성시_병점1동
O,경기도,광주시,광주시보건소,,보건소,031-760-2110,"경기도 광주시 파발로 194 (경안동, 광주시 보건소) 광주시보건소",https://www.gjcity.go.kr,977904.862192842,1935299.92783349,31250540010001,경기도_광주시_경안동
O,경기도,양주시,양주시보건소,,보건소,031-8082-7106,"경기도 양주시 부흥로 1533 (남방동, 양주시보건소,양주시의회,양주시청) 양주시보건소",https://www.yangju.go.kr/health/index.do,960078.814612437,1976300.41269464,31260510050003,경기도_양주시_양주1동
O,경기도,포천시,포천시보건소,,보건소,031-538-3600,"경기도 포천시 포천로 1612 (신읍동, 포천시보건소) 포천시 보건소",https://www.pocheon.go.kr/pbhlth/index.do,973732.920014943,1989036.71420243,31270510030001,경기도_포천시_포천동
O,경기도,여주시,여주시보건소,,보건소,031-887-3601,"경기도 여주시 여흥로160번길 14 (상동, 여주시보건소) .",https://www.yeoju.go.kr/health/index.do,1012444.76404242,1921752.20669954,31280510050009,경기도_여주시_여흥동
O,경기도,연천군,연천군보건의료원,,보건의료원,031-839-4001,경기도 연천군 전곡읍 은대성로 95 (연천군보건의료원) 연천군보건의료원,www.yeoncheon.go.kr,961463.388885536,2002677.34886347,31550120030001,경기도_연천군_전곡읍
O,경기도,가평군,가평군보건소,,보건소,031-582-2488,경기도 가평군 가평읍 가화로 155-18 (가평군보건소) 가평군보건소,https://gp.go.kr/health/index.do,1000935.40539119,1981527.18676655,31570110010003,경기도_가평군_가평읍
O,경기도,양평군,양평군보건소,,보건소,031-770-3524,"경기도 양평군 양평읍 마유산로 17, 양평군보건소 (양평군보건소) .",https://www.yp21.go.kr/health/index.do,998824.764547833,1944198.07765418,31580110090001,경기도_양평군_양평읍
O,강원특별자치도,춘천시,춘천시보건소,,보건소,033-250-3550,"강원도 춘천시 중앙로 135 (중앙로3가, 춘천시보건소) 춘천시보건소",https://www.chuncheon.go.kr/health/,1019367.28743775,1986214.87529603,32010540010002,강원특별자치도_춘천시_약사명동
O,강원특별자치도,원주시,원주시보건소,,보건소,033-737-4011,"강원도 원주시 원일로 139 (일산동, 시민문화센터) 원주시보건소",https://www.wonju.go.kr/health/index.do,1039570.11363349,1928150.88289086,32020570010005,강원특별자치도_원주시_일산동
O,강원특별자치도,강릉시,강릉시보건소,,보건소,033-660-3010,"강원도 강릉시 남부로17번길 38 (내곡동, 강릉시보건소), 가동 강릉시보건소",https://www.gn.go.kr/phc/index.do#popup,1121829.15338903,1972368.64114767,32030610010009,강원특별자치도_강릉시_내곡동
O,강원특별자치도,동해시,동해시보건소,,보건소,033-530-2401,"강원도 동해시 천곡로 100-2 (천곡동, 보건소) .",https://www.dh.go.kr/health,1142912.08684938,1948260.68563599,32040510010006,강원특별자치도_동해시_천곡동
O,강원특별자치도,태백시,태백시보건소,,보건소,033-552-4000,"강원특별자치도 태백시 태백로 905 (황지동, 보건소) 태백시보건소",https://www.taebaek.go.kr/health/index.do,1132492.69178918,1909691.59233874,32050510010001,강원특별자치도_태백시_황지동
O,강원특별자치도,속초시,속초시보건소,,보건소,033-631-4000,"강원특별자치도 속초시 수복로 36 (교동, 속초시보건소) 속초시보건소",https://www.sokcho.go.kr/bo/health,1094202.08043957,2022308.55678007,32060570060001,강원특별자치도_속초시_노학동
O,강원특별자치도,삼척시,삼척시보건소,,보건소,033-572-4000,"강원특별자치도 삼척시 척주로 76 (남양동, 삼척시보건소) 삼척시보건소",https://www.samcheok.go.kr,1147912.06065037,1939618.55891762,32070510030002,강원특별자치도_삼척시_남양동
O,강원특별자치도,홍천군,홍천군보건소,,보건소,033-430-4000,강원특별자치도 홍천군 홍천읍 신장대로 5 (홍천군보건소) 홍천군보건소,https://www.hongcheon.go.kr/health/index.do,1033224.46954753,1965691.91012636,32510110070015,강원특별자치도_홍천군_홍천읍
O,강원특별자치도,횡성군,횡성군보건소,,보건소,033-340-5613,강원도 횡성군 횡성읍 횡성로 379 (횡성보건소) 횡성군보건소,https://www.hsg.go.kr/health/index.do,1042825.1322214,1943204.84176828,32520110040003,강원특별자치도_횡성군_횡성읍
O,강원특별자치도,영월군,영월군보건소,,보건소,033-372-4000,강원특별자치도 영월군 영월읍 하송로 44 (영월군 보건소) 영월군보건소,https://www.yw.go.kr/health/,1085509.37502465,1909930.2021137,32530110020002,강원특별자치도_영월군_영월읍
O,강원특별자치도,평창군,평창군보건의료원,,보건의료원,033-332-4000,강원특별자치도 평창군 평창읍 노성로 11 (평창군 보건의료원) 평창군보건의료원,https://www.pc.go.kr/health,1078872.04202311,1930356.10879741,32540110020002,강원특별자치도_평창군_평창읍
O,강원특별자치도,정선군,정선군보건소,,보건소,033-560-2550,강원도 정선군 정선읍 녹송로 33 (정선군보건소) 정선군보건소,https://www.jeongseon.go.kr,1103710.75977178,1931865.11244061,32550110010004,강원특별자치도_정선군_정선읍
O,강원특별자치도,철원군,철원군보건소,,보건소,033-450-5550,강원특별자치도 철원군 갈말읍 군탄로 16 (철원군보건소) 1,https://www.cwg.go.kr/health,982724.868853781,2016464.34342839,32560130010011,강원특별자치도_철원군_갈말읍
O,강원특별자치도,화천군,화천군보건의료원,,보건의료원,033-441-4000,"강원도 화천군 화천읍 강변로 111, 화천보건의료원 (화천군보건의료원)  화천군보건의료원",http://ihc.go.kr/health/index.do,1018329.67752787,2011935.04958401,32570110010005,강원특별자치도_화천군_화천읍
O,강원특별자치도,양구군,양구군보건소,,보건소,033-481-2400,강원도 양구군 양구읍 관공서로 42 (양구군보건소) 양구군보건소,https://www.yanggu.go.kr/health/,1042886.71645927,2012315.22308391,32580110010008,강원특별자치도_양구군_양구읍
O,강원특별자치도,인제군,인제군보건소,,보건소,033-461-2425,강원특별자치도 인제군 인제읍 인제로140번길 34 (인제보건소) 인제군보건소,https://www.inje.go.kr/health,1058648.79762897,2007231.67255254,32590110020002,강원특별자치도_인제군_인제읍
O,강원특별자치도,고성군,고성군보건소,,보건소,033-681-4000,강원특별자치도 고성군 간성읍 수성로 30 (보건소) 고성군보건소,https://gwgs.go.kr/health/index.do,1084906.22076345,2042316.31594395,32600110010008,강원특별자치도_고성군_간성읍
O,강원특별자치도,양양군,양양군보건소,,보건소,033-670-2550,강원특별자치도 양양군 양양읍 양양로 9-5 (양양군보건소) 양양군보건소,https://www.yangyang.go.kr/gw/healthcenter,1098886.58034281,2009238.88991523,32610110010002,강원특별자치도_양양군_양양읍
O,충청북도,청주시 상당구,청주시상당보건소,,보건소,043-201-3100,충청북도 청주시 상당구 남일면 단재로 480 상당보건소,https://www.cheongju.go.kr/sdhealth/index.do,1000430.74780864,1843365.28267589,33041340030003,충청북도_청주시 상당구_남일면
O,충청북도,청주시 서원구,청주시서원보건소,,보건소,043-201-3220,"충청북도 청주시 서원구 사직대로 227 (사직동, 서원구청) 서원보건소",https://www.cheongju.go.kr/swhealth/index.do,997297.928054276,1848862.51117442,33042510010002,충청북도_청주시 서원구_사직1동
O,충청북도,청주시 흥덕구,청주시흥덕보건소,,보건소,043-201-3580,"충청북도 청주시 흥덕구 대농로 88 (복대동, 흥덕보건소 본관) 흥덕보건소",https://www.cheongju.go.kr/hdhealth/index.do,993890.146115775,1849292.58165502,33043520030013,충청북도_청주시 흥덕구_복대1동
O,충청북도,청주시 청원구,청주시청원보건소,,보건소,043-201-3412,충청북도 청주시 청원구 오창읍 과학산업3로 238 (청원구 보건소) 청주시청원보건소,http://www.cheongju.go.kr/cwhealth/index.do,993835.765014715,1856921.67802125,33044120210001,충청북도_청주시 청원구_오창읍
O,충청북도,충주시,충주시보건소,,보건소,043-850-3415,"충청북도 충주시 사직산21길 34 (문화동, 충주시 건강복지타운), 충주시 보건소 .",https://www.chungju.go.kr/health/,1038097.5292512,1885914.82076134,33020570010012,충청북도_충주시_문화동
O,충청북도,제천시,제천시보건소,,보건소,043-646-2720,충청북도 제천시 의림대로 242 (청전동) 제천시보건소,https://www.jecheon.go.kr/health/index.do,1063537.35487293,1905836.14761093,33030590020008,충청북도_제천시_청전동
O,충청북도,보은군,보은군보건소,,보건소,043-540-5602,충청북도 보은군 보은읍 동광길 50 (보은군보건소) 보은군보건소,http://www.boeun.go.kr?health,1019346.83820941,1832159.3691368,33520110030002,충청북도_보은군_보은읍
O,충청북도,옥천군,옥천군보건소,,보건소,043-730-2114,충청북도 옥천군 옥천읍 삼양로8길 10 옥천군보건소,http://health.oc.go.kr,1006291.48947913,1811905.34608654,33530110020010,충청북도_옥천군_옥천읍
O,충청북도,영동군,영동군보건소,,보건소,043-740-5600,"충청북도 영동군 영동읍 반곡동길 7, 건강증진센터 (영동군보건소) 영동군보건소",https://www.yd21.go.kr/health/,1024822.26497197,1796852.27744348,33540110040002,충청북도_영동군_영동읍
O,충청북도,증평군,증평군보건소,,보건소,043-835-4220,충청북도 증평군 증평읍 보건복지로 64-1 (증평군보건소) 증평군보건소,https://www.jp.go.kr/health.do,1007736.02617064,1864018.24320871,33590140100004,충청북도_증평군_증평읍
